sample	A10-10	A10-11	A10-12	A10-13	A10-14	A10-15	A10-9	A2	A26-10	A26-11	A26-12	A26-13	A26-14	A26-15	A26-9	A4-10	A4-11	A4-12	A4-13	A4-14	A4-15	A4-9	A6-10	A6-11	A6-12	A6-13	A6-14	A6-15	A6-9	A8-10	A8-11	A8-12	A8-13	A8-14	A8-15	A8-9	B10-1	B10-2	B10-3	B10-4	B10-5	B10-6	B10-7	B2	B26-1	B26-2	B26-3	B26-4	B26-5	B26-6	B26-7	B4-1	B4-2	B4-3	B4-4	B4-5	B4-6	B4-7	B6-1	B6-2	B6-3	B6-4	B6-5	B6-6	B6-7	B8-1	B8-2	B8-3	B8-4	B8-5	B8-6	B8-7	FSC237ClpB
B4-4	0.685656648768162	0.668281811812936	1.10009630487515	1.09664774198462	1.08651570168127	0.506379788301231	0.608253524445182	1.00202459550631	0.554235744065636	1.04486022988723	1.36492170105101	1.48666895777102	1.17154477507263	0.86379960060191	0.481066086936088	0.0824268160248844	0.0776281521099133	0.0776917627551324	0.0734779558779359	0.0747985293973083	0.0758292819430581	0.0811128226607839	0.922586196515017	0.0745624570410606	0.0749546529576389	0.0755797591951712	0.0755114560844915	0.0760003947358155	0.0773112540319981	0.511518963480328	0.101537776221462	0.576833268804726	0.0994183081730911	0.411111383933853	0.0983431746487768	0.0920376553373684	0.536388571839479	0.522321031550518	1.1224226343049	0.642107568869883	1.13614486752348	1.17171297253207	0.55432034059738	0.978736726602321	0.592645416754395	1.20548049341329	1.1423306832962	1.52878968468524	0.898145767679161	0.705973597239995	0.602137882880647	0.0733401663483249	0.0805371342922021	0.0808945610038141	0	0.0727436595175123	0.0766568327026372	0.0734718993901734	0.0811184319375053	0.0774362318298101	0.0755620936713647	0.0736543277750859	0.0743881038876497	0.085082195552299	0.0763264043434519	0.0949703637983999	0.0887177547055809	0.0887218124251291	0.116151366759071	0.0923450052791182	0.0910245571260855	0.0974542456745739	0.51183474872267
B4-5	0.685571309201306	0.669003901333909	1.09948892672914	1.09722127668028	1.08678588047505	0.505737807564351	0.607727496498222	1.00185412610805	0.554375937428741	1.04717231628801	1.36457003118199	1.48778214467036	1.17172896183372	0.863134039416827	0.480496951082936	0.0794066747824126	0.0756484633023025	0.0740459992167021	0.0708545693657072	0.0728678255473552	0.0733248934537229	0.077924258097205	0.922135581137661	0.0727158854721565	0.0727021320182549	0.0718401002226455	0.0726733788948866	0.0738296688330635	0.0761944223680432	0.511054781799363	0.0996240934714071	0.575911642528607	0.0974362355594657	0.410881795654169	0.0970813061304785	0.0909614753618241	0.536475982687014	0.521881308345104	1.12253681899524	0.642219393976851	1.13596470015575	1.17179810121025	0.554188902812023	0.978565112805551	0.593579354425329	1.20536586976733	1.14288516046012	1.52897770421937	0.899385868245663	0.706500813870719	0.602233717089965	0.0708728438825462	0.0790640879287161	0.0794563402127212	0.0727436595175125	0	0.0737667269166783	0.0718125337249691	0.0788782606299081	0.0749903327102889	0.0729800657714128	0.0720248568204052	0.0730690769067181	0.082300911295074	0.0749965332532095	0.0943109219549867	0.0877137389466424	0.0878439525522397	0.115710932932025	0.0913612609370074	0.090291250960435	0.0969214630512744	0.512216877894508
B4-6	0.683610451938813	0.666531027034741	1.09904286085666	1.09604332031172	1.08590682841575	0.503939639242635	0.606242393766708	1.00220567749328	0.553131241207718	1.04536830351795	1.36426397738854	1.4863925860956	1.17077178391008	0.862054487837054	0.479253116839107	0.0823318285962373	0.0786773156634097	0.0786723585511442	0.0749766630359072	0.0763051112311619	0.0766878738784677	0.0814761314741922	0.922264094497915	0.0756785967100343	0.0756431755018262	0.0763918189337052	0.0761734205612437	0.0774743183254927	0.0795346465384748	0.511158038183871	0.100504278515891	0.57677457468234	0.0980298423950568	0.411092763254242	0.0967901337947198	0.0912610541249672	0.534740133148798	0.520045103813118	1.1214883860299	0.640142077979563	1.13510581445077	1.17061786249825	0.551745566361881	0.978865378895448	0.590498670616615	1.20445400493334	1.14134719520397	1.52654656332519	0.89696400708167	0.704496153289697	0.600054330873454	0.0753525712899041	0.0813296993723706	0.0821087084297389	0.0766568327026369	0.0737667269166783	0	0.074841365567444	0.0820293240250079	0.0789005703401451	0.0771258711458098	0.0759707180432033	0.0759630173176387	0.0859631897965616	0.0783921552197675	0.0944974073718449	0.0878213527566025	0.0886832002128917	0.115297398062576	0.0923272982383894	0.0913117736110748	0.0976320644050919	0.510704513393017
B4-7	0.689374223480973	0.673332265675716	1.10150974575805	1.09867371407527	1.08727116672886	0.509789515388457	0.612913215716545	1.00179706028695	0.558751590601759	1.04888869762239	1.36602418353408	1.48940021820865	1.17268842409224	0.866755334566803	0.484971689895398	0.0815756090997782	0.0773792607873699	0.0759961183219232	0.0721615548612959	0.0741111327669453	0.0744579075719954	0.079453697207869	0.922209016438268	0.0731398660102668	0.0733356666295452	0.0731157985663822	0.0740576802229167	0.0743174272966968	0.076747312656534	0.511489501358531	0.103298693118546	0.57641446893704	0.100643728070853	0.410124310423062	0.0997393603348228	0.0933041799706728	0.540280815872632	0.526826631824926	1.12472255690011	0.645749789004992	1.13837796008177	1.17407849396875	0.55920448853706	0.978467066385074	0.597571359755464	1.20732246728037	1.14491726775342	1.53094728191404	0.901907522975608	0.710330585009535	0.606615537222708	0.0710817838830722	0.0799629289108382	0.0792606459726368	0.0734718993901733	0.0718125337249689	0.0748413655674441	0	0.0805425353462355	0.0771894422832541	0.07423954471843	0.0729225616664679	0.0728386573187606	0.0844100704892459	0.0751450597178534	0.0976737938241345	0.0910194484711912	0.0905050274846666	0.118253287480727	0.0939308256111908	0.0927795774941895	0.0991824077142689	0.516673794574485
B6-1	0.681389770982788	0.663825127575013	1.09740581372615	1.09479025845135	1.08431818669614	0.501988754854132	0.603446973643904	1.0026554094004	0.551235666480308	1.04397723155249	1.36160369050616	1.48501587533602	1.16880331963936	0.860878324735841	0.477177933270181	0.0861598514390537	0.0833971822065928	0.0838378792670674	0.0805259585475382	0.0807629865718185	0.0820039023461662	0.0855097070513018	0.922967415459615	0.0808915323133379	0.0816600269409686	0.081150600737146	0.0807857660729894	0.0824996969691376	0.0845046152585746	0.511827265784027	0.102474874969427	0.575972152104564	0.100153781755857	0.411094356565498	0.0994311822317322	0.0944783043878328	0.532184141063971	0.51804596321176	1.12079905870766	0.638250334900012	1.134584232219	1.16928715463738	0.549472820073927	0.979374780153152	0.588275403191388	1.20319261134698	1.13922302908605	1.5264798721241	0.895155684783386	0.702082274380987	0.59743526009099	0.0798410921768975	0.0852188359460496	0.0875783649082311	0.0811184319375056	0.0788782606299083	0.0820293240250085	0.0805425353462359	0	0.0829617381688683	0.0812442613357996	0.0805620257937933	0.0813590191681279	0.0886698370360478	0.082472662137218	0.0974129868138741	0.0911851961669194	0.0919691252540752	0.11826174360291	0.0952284621318645	0.0941898614501578	0.0995463208762642	0.507966681978258
B6-2	0.680113453770751	0.661963163627692	1.09613620960168	1.09412721381017	1.08348602206026	0.500056236837416	0.601700656472959	1.00241705891304	0.549391745478572	1.04319236481102	1.36155406796792	1.48509316206088	1.16775570647289	0.859433394743305	0.475075436115148	0.0808467067974949	0.0787277587639824	0.079829317922677	0.0754255924736421	0.0760805494196775	0.078279946346429	0.0802582083029509	0.92288250606461	0.0766793974937204	0.0762264389828098	0.0772292043206455	0.0773336278730026	0.0790718028123795	0.0780097429812458	0.511249997554981	0.0986155667224994	0.575103721079881	0.0967869309359465	0.409907330990804	0.0957075232152611	0.0895190482523141	0.530723289483319	0.516266684960397	1.11986191113011	0.637048616669073	1.13337820254317	1.16796839854509	0.546977924600248	0.97910566845467	0.586018498001548	1.20240574266758	1.1390819724673	1.52585896137223	0.893630432561478	0.70039769417095	0.596682377819211	0.0759786154124965	0.0805524673737565	0.0837819789692263	0.0774362318298098	0.0749903327102889	0.0789005703401447	0.0771894422832544	0.0829617381688683	0	0.0776950448870456	0.0757943929324583	0.0764014397770085	0.0849434517782258	0.0781712862885091	0.093242908577544	0.0872129004218964	0.0881796461775611	0.114358602649737	0.0913863775406401	0.0893419274473079	0.0949302902133981	0.506121052713676
B6-3	0.684661237401376	0.667589027770816	1.09934809318978	1.09645716742605	1.0859622461209	0.50520104908838	0.607344416291106	1.00204646598834	0.554192917673968	1.04626462713789	1.36410684332277	1.48682522173925	1.1706585796038	0.863019408819992	0.480273786500992	0.0823355937611437	0.0785247731610851	0.0769772693721967	0.0744799301825657	0.0755995370356192	0.076576562994168	0.0801358845961018	0.922659449634628	0.0755714893329486	0.0750981357957708	0.0753269540071818	0.0759855907392974	0.0769401715620634	0.0783164095193345	0.511510156301892	0.100989949995036	0.576440968356688	0.0976852598911405	0.410528513017069	0.0973465459068776	0.0917467165625025	0.535088301124212	0.521393968127746	1.12224877812362	0.641202604486284	1.13575829735026	1.17109549567914	0.552925103427211	0.978811284160607	0.591950116141544	1.20487175666125	1.14220292417766	1.52882165408525	0.897895021703547	0.705383179555607	0.601241132990736	0.0741743217023247	0.0810841538156513	0.0819658465459837	0.0755620936713646	0.0729800657714128	0.0771258711458098	0.0742395447184299	0.0812442613357992	0.0776950448870457	0	0.0754678077063311	0.0747919781794796	0.0849635804330278	0.07717363539448	0.095502251282367	0.0886724872776198	0.0891664174451331	0.116299656061402	0.0927427086082798	0.0910295556399125	0.0968323293120649	0.510893961600643
B6-4	0.683319895802828	0.665406732758233	1.09836687859746	1.09548341384065	1.08574735090627	0.503495590844644	0.605215523594689	1.00204687016122	0.552194005762461	1.04460823278395	1.36374540512515	1.48578137355398	1.17050874409378	0.861906880121047	0.47844677864941	0.0805008074493658	0.076619775515201	0.0766065924056138	0.0727528006333769	0.0747600160513615	0.0753527703538483	0.0787409042366154	0.922643988762848	0.0738641997181301	0.0741018218399508	0.0742344933302557	0.0750098660177437	0.0757928756546409	0.0762587044211989	0.511323175692205	0.100253977477204	0.576282153115952	0.0972495758345491	0.410967042474211	0.0962125771404118	0.0900800199822349	0.533233776124504	0.519655385808708	1.12134167406726	0.640103140126642	1.1349634091018	1.17017358114084	0.551541131739053	0.978763842814014	0.590007381309754	1.20377978883182	1.1401002368213	1.52712676618544	0.89681116183955	0.703900760050726	0.599483102347341	0.0730328693123849	0.0793018915285114	0.0808725540588388	0.0736543277750859	0.0720248568204052	0.0759707180432033	0.0729225616664684	0.0805620257937933	0.0757943929324583	0.0754678077063311	0	0.0738461237980705	0.0840022618743075	0.0756786627788825	0.0937472666268182	0.0873308651050687	0.0877214910953985	0.115148773332588	0.0914277857109104	0.0895326197539213	0.0961979729516145	0.509748202547099
B6-5	0.683833408075383	0.666452661484663	1.09920282477803	1.09509097338984	1.08634001123034	0.504404619328568	0.606052142971211	1.00198829334467	0.5524236870374	1.04564143471842	1.36376010353727	1.48615072586866	1.17088060450242	0.862295668549954	0.479167058550562	0.080342703464595	0.0768268182342585	0.0766107042129222	0.0727998626372322	0.0745920237022687	0.0754186316502747	0.0790841324160532	0.92269267906496	0.0744036961447468	0.0741577372901831	0.0737438132998271	0.075710435212062	0.0757112277010473	0.0763375399132023	0.511433651610834	0.0998901897084978	0.576695456892107	0.0973380192935921	0.411199537937481	0.0961498309930894	0.0900849598989742	0.533854277869904	0.520360403950952	1.12170290184163	0.640133486079267	1.13527633200025	1.17037414530566	0.551909711818875	0.97875647124304	0.590611649055444	1.20451015354789	1.14119001923429	1.52784859524756	0.896749000557012	0.704380827393811	0.599994533308426	0.0725339230980913	0.0796172091949961	0.0820811793287583	0.0743881038876498	0.073069076906718	0.0759630173176386	0.0728386573187608	0.0813590191681275	0.0764014397770088	0.0747919781794794	0.0738461237980704	0	0.0838986889051296	0.0756068118624227	0.0937183013076938	0.0874383783015202	0.0872938142138384	0.114987868925377	0.0912014802511456	0.0899409806484245	0.0960789258890812	0.510101205644524
B6-6	0.676771497626774	0.659186908243771	1.09579793757791	1.0928943270051	1.08297990286059	0.498391944156405	0.599078283699207	1.00311982833547	0.547710817859197	1.03998614413846	1.36043871232776	1.48308433003656	1.16725935421395	0.85829359196024	0.472082450425772	0.087070431261133	0.0851617872052929	0.0871529115979454	0.0827990941979424	0.0837612082052286	0.0860397582516333	0.0877674768920663	0.922758175255069	0.0829752975288413	0.0837366108700348	0.084705962009764	0.0847125728566882	0.0855650629638024	0.085715051187056	0.511529715656857	0.102010195568873	0.576547361454371	0.100196806336329	0.411837140141598	0.0997757485564495	0.0944009004194344	0.527153279416904	0.512849178609073	1.11865764646739	0.634784853316455	1.1321252934194	1.16670162852375	0.543657208174409	0.979807317792679	0.583175385283012	1.20068951856837	1.13757923240536	1.52477178620277	0.891601312246686	0.697596315930624	0.593147173979601	0.0836332469775012	0.0874374633666808	0.0902868207436678	0.0850821955522989	0.082300911295074	0.0859631897965616	0.0844100704892461	0.0886698370360478	0.0849434517782258	0.0849635804330278	0.0840022618743075	0.0838986889051296	0	0.0855319823224018	0.0977220036634536	0.0912040569273073	0.0925388567035482	0.117496212704921	0.0958059497108608	0.0939495077155804	0.0996712094839835	0.503605907431595
B6-7	0.683265263276266	0.666014879713646	1.09752076973513	1.09594308702594	1.08528346988239	0.503309914466227	0.605717813837421	1.00217739447652	0.552744479845785	1.04384401133502	1.36280726810507	1.48674728518332	1.17024622195502	0.861957672974726	0.478666125812137	0.0815048464816669	0.0792254378340686	0.0788585442422046	0.0739331454761657	0.0764850312152646	0.0776946587610745	0.0812447536767746	0.922744032763188	0.0759070484210789	0.0761765055643805	0.0768000000000004	0.0777456108085859	0.0785303762884132	0.0780122426289625	0.511460291713819	0.10103444957043	0.575233900252754	0.0987826907914524	0.410659871426473	0.0970894432984341	0.0914557269939953	0.534576542695239	0.520033306625641	1.12140265293068	0.640253129629206	1.13482887696779	1.17016879551626	0.551016841847863	0.978911334085029	0.590449684562528	1.20395995780589	1.14123715764953	1.52725765344292	0.895979676108786	0.703864688700871	0.600124345448497	0.0758996706185211	0.081343407845997	0.0827981279981605	0.0763264043434518	0.0749965332532095	0.0783921552197675	0.0751450597178534	0.0824726621372179	0.0781712862885092	0.0771736353944799	0.0756786627788824	0.0756068118624227	0.0855319823224018	0	0.0952832094337737	0.08916871648734	0.0891345051032415	0.11667330457307	0.0932480562800124	0.0914379024256354	0.0968791515239484	0.50974690778856
B8-1	0.655614345480627	0.635578846406949	1.08668094213526	1.08278237887395	1.07244783556121	0.477595142353856	0.575516376830398	1.00455028744195	0.528531919565882	1.02565835929904	1.35030885355906	1.47406233925164	1.15520893781167	0.842111144683411	0.449708739074525	0.0947468732993349	0.0952833668590695	0.097706806313583	0.0939441323340631	0.0941320880465321	0.0959742152872323	0.0978809480951225	0.923985530189743	0.0942133217756392	0.0942907736737819	0.0968627379336365	0.0945392511076767	0.0966183729939602	0.0950916400110987	0.510701674169955	0.0939823919678567	0.575581992421563	0.0931602382993937	0.409119689088679	0.0916809140443084	0.0894174479617938	0.504079289398006	0.4891697149252	1.1082680542179	0.615851556789448	1.12118162221824	1.15423424832221	0.517618421233247	0.981219776604682	0.557991361940303	1.18910171558195	1.12472994091913	1.51471309824666	0.874918824806052	0.676259957412814	0.569272184460115	0.0947168939524531	0.0954826685844108	0.0996379445793624	0.0949703637984	0.0943109219549865	0.0944974073718448	0.0976737938241347	0.0974129868138742	0.0932429085775444	0.0955022512823671	0.0937472666268181	0.0937183013076937	0.0977220036634539	0.0952832094337738	0	0.0842025534054614	0.0869100109308453	0.111922517841587	0.0877193821227674	0.0873608608016184	0.0920869154657712	0.480118110468664
B8-2	0.657291563919691	0.637993416893929	1.08606894808753	1.08392826792179	1.07328167318739	0.478417589559579	0.577414868184041	1.00398253470847	0.529381053684391	1.02828234449493	1.34986768610852	1.47494290397968	1.15600125432456	0.843681569076871	0.451296487910108	0.0879978408826015	0.0892379403617077	0.0915394450496593	0.0866431185957646	0.0864906931409366	0.090286543847905	0.0911097689603019	0.923101364964878	0.0876558041432493	0.0878812835591267	0.0904170337934154	0.0874020594723011	0.0892909849872854	0.0888865006623595	0.509488753555955	0.0888856568856851	0.573409679025378	0.086606581736031	0.408466412327857	0.0867308480299816	0.0831932088574523	0.505430133648558	0.491426474663301	1.10890594281026	0.616380913072418	1.12146355268459	1.15476157279325	0.519393935274564	0.98059164793513	0.5594947631569	1.19004203287108	1.1242903317204	1.51440381668827	0.875834584838938	0.677969365089592	0.57099981611205	0.0879785201057601	0.089728423590296	0.0944743880636418	0.0887177547055809	0.0877137389466424	0.0878213527566025	0.0910194484711913	0.0911851961669192	0.0872129004218966	0.0886724872776197	0.087330865105069	0.0874383783015201	0.0912040569273074	0.0891687164873399	0.0842025534054614	0	0.0798892984072329	0.107224157725765	0.0824515615376668	0.0818759427426628	0.0857436295009703	0.480720885753884
B8-3	0.659729126232874	0.640065074816609	1.08800929223971	1.08477463558102	1.07491021485514	0.480512382774885	0.579009645860926	1.00387802545913	0.531440965677276	1.02965577743243	1.35161020638347	1.47656616851396	1.15760945054882	0.845152217059155	0.453331534310154	0.088870580058869	0.0892484733762983	0.091967004952863	0.0872951888708647	0.0875181124110881	0.090400774332966	0.0916064954028912	0.923443398373721	0.0881317196019673	0.0882633559298523	0.0909693354927903	0.0878592055506979	0.0901683980117199	0.090479445179553	0.510188700384473	0.0910548186533791	0.575092705570149	0.0890613271852588	0.409542928152837	0.0884576734941615	0.084592848397484	0.507903927923379	0.493508277539494	1.1098873861793	0.617799587244914	1.12238815923901	1.15612273137411	0.521816155365085	0.98058858855288	0.562663336285558	1.19105702634254	1.12549292756549	1.51623681527656	0.877727201355866	0.679457195119743	0.572821411960127	0.0884458026138038	0.0906942666324605	0.0946658861470164	0.0887218124251291	0.0878439525522396	0.0886832002128917	0.0905050274846667	0.0919691252540754	0.0881796461775611	0.0891664174451333	0.0877214910953988	0.0872938142138384	0.092538856703548	0.0891345051032416	0.0869100109308452	0.0798892984072329	0	0.108165151504538	0.083672695665909	0.0838895106673057	0.0872637954709717	0.483215200505944
B8-4	0.658947676223213	0.639012362947685	1.08881689920754	1.0859279395982	1.07483734118236	0.481463363092147	0.579127507549063	1.00680209078046	0.532513323776966	1.0289667050007	1.35096629491633	1.47607745392983	1.1575846750886	0.845352559586829	0.455078125160946	0.114591011863934	0.116394286801373	0.118499240503896	0.114634680616295	0.114502401721537	0.117695709352552	0.117707136572089	0.926277944247896	0.114972257523284	0.115835400461174	0.117569298713569	0.115063547659546	0.117003589688523	0.115873681222271	0.514904971815168	0.114916056319386	0.579361683234151	0.11330886990876	0.415476461427125	0.113471494217712	0.110704064966019	0.50898218043464	0.49446498359338	1.10997770698334	0.578828135114375	1.12276689477379	1.15621999204303	0.521214850133797	0.983564019268723	0.561468280493202	1.19089975228815	1.12594711687538	1.47359888707883	0.877546249493447	0.6794409319433	0.57238409307037	0.115505151400275	0.116892643053362	0.120350114250052	0.116151366759073	0.115710932932023	0.115297398062578	0.118253287480726	0.11826174360291	0.114358602649737	0.116299656061403	0.115148773332587	0.114987868925376	0.117496212704923	0.116673304573071	0.111922517841589	0.107224157725762	0.108165151504536	0	0.110046081256903	0.109151958296678	0.11235973478075	0.484273300936568
B8-5	0.657326722414342	0.637579751874216	1.08727015042256	1.08363417720187	1.07279394573234	0.479154474047772	0.576802765249953	1.00424805202692	0.530316339555926	1.02837494135164	1.35132425790406	1.47432257325186	1.15584261904464	0.843400812188368	0.451788202590548	0.0920822458457669	0.093514009645614	0.095248884507904	0.0907947685717638	0.0912829666476729	0.0932776500561631	0.0944233551617399	0.923682634891501	0.0919359559693601	0.0921630077634204	0.0937249166444029	0.0918355051164872	0.0936573542227201	0.0934726163108763	0.510302586707094	0.0923215034539612	0.575332894939944	0.0900093328494313	0.408749201834093	0.0894872057894296	0.0869009205935129	0.505578579451304	0.490659535727166	1.10893940772251	0.616873998479418	1.12168035553805	1.15497499972941	0.519555040395142	0.980957939975044	0.559794685576768	1.18978894767096	1.12379151536215	1.51499469966068	0.875853069869604	0.677469039882996	0.570899421965018	0.0921804751560788	0.0938453515098128	0.0974144239833097	0.0923450052791178	0.0913612609370074	0.0923272982383891	0.0939308256111909	0.0952284621318645	0.0913863775406401	0.0927427086082794	0.0914277857109103	0.0912014802511452	0.0958059497108606	0.0932480562800122	0.0877193821227674	0.0824515615376668	0.0836726956659088	0.110046081256902	0	0.0850882483072719	0.0896201428251477	0.480816545056426
B8-6	0.657768675143469	0.638778968031969	1.08787203751174	1.08435998635136	1.07421203679716	0.479624853401069	0.577962490132357	1.00418051166098	0.530222472175591	1.02901790557793	1.35139009912015	1.47520346393301	1.15703425619121	0.844496820597929	0.452068789013352	0.0906405538376727	0.0916607876902655	0.093682869298501	0.0886432174506326	0.0904739188937896	0.092747668434306	0.0934024624943047	0.924012110310268	0.08965483812935	0.0899425928022977	0.0928763156030641	0.08932519241513	0.0928114755835728	0.0924726986737166	0.510652347492873	0.0922164302063341	0.575801589091234	0.0892987681885909	0.409773400796109	0.0888312445032694	0.0872372626805758	0.506640770171526	0.49219873018934	1.10920629280576	0.616677565669444	1.12197348899157	1.15518189909638	0.520629993373411	0.980850432023235	0.56023907396753	1.19034571868846	1.12480452523981	1.51516318263083	0.876768470007901	0.678294810535939	0.571193242256939	0.0906382369643198	0.0927493396202906	0.0969481304616029	0.0910245571260855	0.090291250960435	0.0913117736110745	0.0927795774941894	0.0941898614501579	0.0893419274473082	0.0910295556399126	0.0895326197539215	0.0899409806484244	0.0939495077155804	0.0914379024256353	0.0873608608016183	0.0818759427426628	0.0838895106673057	0.109151958296679	0.0850882483072721	0	0.0892601814920834	0.481157354718805
B8-7	0.655807113410637	0.63615992486165	1.08610620567233	1.08299426591276	1.07452747754533	0.476728245439685	0.575390528250151	1.00479889530177	0.527993664734718	1.02697030628933	1.34918765188538	1.47464805292653	1.15702901000794	0.841595045137515	0.450676413849229	0.0952651562744743	0.0976130114277806	0.0995364254933844	0.0952910279092413	0.0955874991826857	0.0988687513828307	0.0992191513771409	0.924545531599199	0.0960089058369067	0.0966464174193754	0.099257594167903	0.0957648682973044	0.098705369661432	0.0970654418420901	0.511436408559259	0.0957406392291166	0.575395855042377	0.0925489600157657	0.411737197736626	0.0928823449316386	0.0913606042011544	0.504252684673072	0.489551090285786	1.10828085790557	0.615643955545726	1.12096965614593	1.15396627333728	0.517890075209013	0.981550635474379	0.557256332400086	1.18926722396606	1.1234164232376	1.51513838641888	0.873933973478543	0.675633443517991	0.569328868054299	0.0964475505132192	0.0969194510921322	0.102185713287133	0.0974542456745739	0.0969214630512743	0.0976320644050922	0.099182407714269	0.0995463208762639	0.0949302902133982	0.096832329312065	0.0961979729516146	0.096078925889081	0.0996712094839833	0.0968791515239486	0.0920869154657712	0.0857436295009704	0.0872637954709716	0.112359734780749	0.0896201428251477	0.0892601814920833	0	0.479585070660046
FSC237ClpB	0.571700542242168	0.538414997933746	1.08113192996965	1.07544224391642	1.07180918077798	0.470027680035975	0.495837049846014	1.12875869874831	0.512062896527367	0.979338097900831	1.31625815097188	1.44118921727856	1.12976780357734	0.804157235868712	0.432075352224586	0.50149182445978	0.508271148108958	0.513140429122476	0.510736057078407	0.508380379243729	0.513329923148845	0.507505783218281	1.05198926800608	0.509285548587429	0.510475787868532	0.51360653227933	0.508888661693299	0.512334939273127	0.507537308973437	0.69908980825069	0.47737948217325	0.743834396892197	0.478462882572934	0.627525648878184	0.479646129975008	0.482882387336709	0.445241002155013	0.442163623560329	1.08896096348765	0.568996608074238	1.09602950234014	1.1101193269194	0.417744120245874	1.10733803781861	0.460775672100861	1.14968326507781	1.07757128766498	1.47775354846467	0.813067248141269	0.598073766353279	0.487964588879152	0.51280131630096	0.504826940644017	0.512966880022482	0.511834748722669	0.51221687789451	0.510704513393015	0.516673794574486	0.507966681978257	0.506121052713675	0.510893961600642	0.509748202547099	0.510101205644526	0.503605907431595	0.509746907788559	0.480118110468663	0.480720885753885	0.483215200505944	0.484273300936568	0.480816545056426	0.481157354718806	0.479585070660046	0
